,fitness_experience_fair,fitness_education_fair,fitness_skills_fair,score_fair,fitness_experience,fitness_education,fitness_skills,score,Unnamed: 0,id_c,education_background_c,professional_experience_c,skills_c,gender_c,agg_perceived_foreign_c,id_j,education_reqs_j,experience_reqs_role_j,experience_reqs_duration_j,skills_j,gender_j,agg_perceived_foreign_j,ranking,shortlisted,gender_c_agg_perceived_foreign_c,relevant_exp_role_c,role_duration_months_c,degree_list_c,fitness_gender,fitness_foreign,gender_c_agg_perceived_foreign_c_coded
10,1.1728566583913649,0.46879498597578484,0.4430038194847817,-1.0733623963893093,-0.35138802111624295,-0.24531460894605517,-1.2194193924389878,-2.854961693786468,15,290,"[{'institution': 'Uned', 'start_date': 'January 2023', 'end_date': 'Ongoing', 'degree': 'Degree In Law'}]","[{'institution': 'Atlas Business Services Center', 'start_date': 'July 2019', 'end_date': 'August 2019', 'role': 'Logistics Operator', 'duration': '1 months', 'duration_months': 1}]","['Microsoft Word', 'Web Design', 'Adobe Premiere Pro', 'Problem Solving', 'Management', 'Communications', 'Adobe Indesign', 'Adobe Illustrator', 'Spanish', 'Legal Research', 'Digital Literacy', 'Project Management Software', 'Gmail', 'Filing', 'Machine Learning', 'Microsoft Outlook', 'Maple (Software)', 'Adobe Photoshop', 'Adobe Creative Suite', 'Microsoft Office', 'Artificial Intelligence', 'Registration', 'Microsoft Powerpoint']",Man,No,5,"['Law Bachelor', 'Degree In Law', 'Higher Degree In Administration And Finance', 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies']",['Consultant'],12,"['Punctuality', 'Organization', 'Accounting', 'English', 'Consulting']",Man,No,72,0,ManNo,[],0,['Degree In Law'],1,1,1
11,1.0331636174132581,0.4485759933916268,0.4662502780459905,-0.7549748011298317,-0.35138802111624295,-0.24531460894605517,-1.2194193924389878,-2.6285452034409946,16,297,"[{'institution': 'Complutense University Of Madrid', 'start_date': 'January 2023', 'end_date': 'Ongoing', 'degree': 'Degree In Law'}]","[{'institution': 'Prosegur', 'start_date': 'July 2019', 'end_date': 'September 2019', 'role': 'Access Controller', 'duration': '2 months', 'duration_months': 2}]","['Communications', 'Microsoft Word', 'Spanish', 'Reconciliation', 'Machine Learning', 'Spanisih', 'Problem Solving']",Woman,Yes,5,"['Law Bachelor', 'Degree In Law', 'Higher Degree In Administration And Finance', 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies']",['Consultant'],12,"['Punctuality', 'Organization', 'Accounting', 'English', 'Consulting']",Man,No,65,0,WomanYes,[],0,['Degree In Law'],0,0,4
12,1.1123678359601408,0.45359665536451604,0.4593211930825922,-0.9298214119776824,-0.35138802111624295,-0.24531460894605517,-1.2194193924389878,-2.854961693786468,18,303,"[{'institution': 'Complutense University Of Madrid', 'start_date': 'January 2023', 'end_date': 'Ongoing', 'degree': 'Degree In Law'}]","[{'institution': 'Hotel Valjunco', 'start_date': 'June 2023', 'end_date': 'July 2023', 'role': 'Waitress', 'duration': '1 months', 'duration_months': 1}]","['Microsoft Excel', 'Microsoft Office']",Woman,No,5,"['Law Bachelor', 'Degree In Law', 'Higher Degree In Administration And Finance', 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies']",['Consultant'],12,"['Punctuality', 'Organization', 'Accounting', 'English', 'Consulting']",Man,No,72,0,WomanNo,[],0,['Degree In Law'],0,1,3
13,0.33663190097717743,0.47730253295793396,0.4645481541583068,0.5588258534306115,-0.35138802111624295,-0.24531460894605517,-1.2194193924389878,-0.05690111556648414,86,694,"[{'institution': 'Philipps University Of Marburg', 'start_date': 'January 2022', 'end_date': 'October 2023', 'degree': 'Master in Business Management'}, {'institution': 'Facex University Center', 'start_date': 'January 2014', 'end_date': 'December 2018', 'degree': 'Law Bachelor'}]","[{'institution': 'An Restaurant Management Group', 'start_date': 'October 1997', 'end_date': 'February 2007', 'role': 'Hr Technician', 'duration': '9 years, 4 months', 'duration_months': 112}]","['Teamwork', 'Leadership']",Woman,Yes,5,"['Law Bachelor', 'Degree In Law', 'Higher Degree In Administration And Finance', 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies']",['Consultant'],12,"['Punctuality', 'Organization', 'Accounting', 'English', 'Consulting']",Man,No,47,0,WomanYes,[],0,"['Master in Business Management', 'Law Bachelor']",0,0,4
14,0.20504885846861323,0.4761025764963112,0.5062419617118263,0.8009927646650575,-0.35138802111624295,-0.24531460894605517,-0.35274191867119203,0.23145256934393035,113,718,"[{'institution': 'Facex University Center', 'start_date': 'January 2014', 'end_date': 'December 2018', 'degree': 'Law Bachelor'}]","[{'institution': 'Towa International', 'start_date': 'June 2014', 'end_date': 'December 2023', 'role': 'Global Sourcing Trainee Procurement', 'duration': '9 years, 6 months', 'duration_months': 114}]","['Team Management', 'Indicators', 'Active Listening', 'English']",Man,No,5,"['Law Bachelor', 'Degree In Law', 'Higher Degree In Administration And Finance', 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies']",['Consultant'],12,"['Punctuality', 'Organization', 'Accounting', 'English', 'Consulting']",Man,No,18,0,ManNo,[],0,['Law Bachelor'],1,1,1
15,0.26138319798097537,0.480533583897263,0.4735863786062125,0.6859201127648684,-0.35138802111624295,-0.24531460894605517,-0.35274191867119203,0.11167488484268122,119,729,"[{'institution': 'Eae Business School', 'start_date': 'January 2023', 'end_date': 'December 2023', 'degree': 'Master En Supply Chain Management  Logistics'}, {'institution': 'Facex University Center', 'start_date': 'January 2014', 'end_date': 'December 2018', 'degree': 'Law Bachelor'}]","[{'institution': 'Delphi', 'start_date': 'January 2009', 'end_date': 'March 2018', 'role': 'Automotive Operator', 'duration': '9 years, 2 months', 'duration_months': 110}]","['Procurement', 'Sap Crm', 'Teamwork', 'Supply Chain', 'Business Intelligence', 'English', 'Workforce Management', 'Global Sourcing', 'Project Cargo', 'Team Management', 'Operational Planning', 'International Trade', 'Sourcing', 'Customer Service', 'Management', 'Service Quality', 'Problem Solving', 'Communications', 'Spanish', 'Zendesk', 'Sales', 'Analytics', 'Customer Experience', 'Customer Support', 'Power Bi', 'Planning', 'Forecasting', 'Indicators', 'Customer Support Analyst', 'Microsoft Office', 'International Business', 'Agile Software Development', 'Leadership', 'Capacity Planning', 'User Experience', 'Agile Methodology', 'Operations', 'Dimensioning', 'Registration', 'Onboarding', 'Tariff']",Woman,No,5,"['Law Bachelor', 'Degree In Law', 'Higher Degree In Administration And Finance', 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies']",['Consultant'],12,"['Punctuality', 'Organization', 'Accounting', 'English', 'Consulting']",Man,No,25,0,WomanNo,[],0,"['Master En Supply Chain Management  Logistics', 'Law Bachelor']",0,1,3
16,0.21299702488350195,0.4755042929619117,0.5060124195052588,0.7899630095721896,-0.35138802111624295,-0.24531460894605517,-0.35274191867119203,0.2092081422222695,163,783,"[{'institution': 'Philipps University Of Marburg', 'start_date': 'January 2022', 'end_date': 'October 2023', 'degree': 'Master in Business Management'}, {'institution': 'Facex University Center', 'start_date': 'January 2014', 'end_date': 'December 2018', 'degree': 'Law Bachelor'}]","[{'institution': 'Team Group Inc', 'start_date': 'April 2002', 'end_date': 'March 2012', 'role': 'Emea Sales and Marketing Specialist', 'duration': '9 years, 11 months', 'duration_months': 119}]","['Social Security', 'Teamwork', 'Time Management', 'Microsoft Office', 'Problem Solving', 'English', 'Planning', 'Market Research', 'Resilience', 'German', 'Industrial Engineering', 'Petty Cash', 'Leadership', 'Team Leadership', 'Tenacity', 'Logistics Management', 'Management', 'Proactivity']",Man,No,5,"['Law Bachelor', 'Degree In Law', 'Higher Degree In Administration And Finance', 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies']",['Consultant'],12,"['Punctuality', 'Organization', 'Accounting', 'English', 'Consulting']",Man,No,19,0,ManNo,[],0,"['Master in Business Management', 'Law Bachelor']",1,1,1
17,0.37201533689874183,0.4673718586409143,0.49847216037057923,0.5501141666253795,-0.35138802111624295,-0.24531460894605517,-0.35274191867119203,-0.2134359730892808,272,915,"[{'institution': 'Ceste International Business School', 'start_date': 'January 2022', 'end_date': 'October 2023', 'degree': 'Master in Business Management'}, {'institution': 'Complutense University of Madrid', 'start_date': 'January 2014', 'end_date': 'December 2018', 'degree': 'Law Bachelor'}]","[{'institution': 'Telepizza Smiguel Servet 33', 'start_date': 'December 2008', 'end_date': 'January 2018', 'role': 'Store Assistant', 'duration': '9 years, 1 months', 'duration_months': 109}]","['Sap Crm', 'Teamwork', 'Time Management', 'English', 'Instrumentation', 'Petty Cash', 'Resilience', 'Industrial Engineering', 'Treasury', 'Problem Solving', 'Management', 'Sales Records', 'Research', 'Installation', 'Planning', 'Proactivity', 'Social Security', 'Microsoft Office', 'German', 'Leadership', 'Team Leadership']",Man,No,5,"['Law Bachelor', 'Degree In Law', 'Higher Degree In Administration And Finance', 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies']",['Consultant'],12,"['Punctuality', 'Organization', 'Accounting', 'English', 'Consulting']",Man,No,51,0,ManNo,[],0,"['Master in Business Management', 'Law Bachelor']",1,1,1
18,0.3173496662350427,0.4770377945301997,0.46967435784040895,0.6030473989675659,-0.35138802111624295,-0.24531460894605517,-1.2194193924389878,-0.04092817092130073,300,992,"[{'institution': 'Facex University Center', 'start_date': 'January 2014', 'end_date': 'December 2018', 'degree': 'Law Bachelor'}]","[{'institution': 'Team Group Inc', 'start_date': 'April 2002', 'end_date': 'March 2012', 'role': 'Emea Sales and Marketing Specialist', 'duration': '9 years, 11 months', 'duration_months': 119}]","['Customer Experience', 'Teamwork', 'Communications', 'Microsoft Office', 'Problem Solving', 'Forecasting', 'Customer Service', 'Twilio', 'Capacity Planning', 'Agile Methodology', 'Active Listening', 'Operations', 'User Experience', 'Dimensioning', 'Operational Planning', 'Onboarding', 'Management']",Woman,No,5,"['Law Bachelor', 'Degree In Law', 'Higher Degree In Administration And Finance', 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies']",['Consultant'],12,"['Punctuality', 'Organization', 'Accounting', 'English', 'Consulting']",Man,No,44,0,WomanNo,[],0,['Law Bachelor'],0,1,3
19,-0.09748151700773557,0.5230505863186193,0.48216661734405764,1.154216118817765,-0.35138802111624295,-0.24531460894605517,-1.2194193924389878,1.1953777446158862,339,1073,"[{'institution': 'Facex University Center', 'start_date': 'January 2014', 'end_date': 'December 2018', 'degree': 'Law Bachelor'}]","[{'institution': 'Mega Arquitectos Asociados', 'start_date': 'March 1996', 'end_date': 'July 2005', 'role': 'Technical Administrative Assistant', 'duration': '9 years, 4 months', 'duration_months': 112}]","['Teamwork', 'Customer Support Analyst', 'Business Intelligence', 'Microsoft Office', 'Planning', 'Agile Software Development', 'Leadership', 'Twilio', 'Indicators', 'Agile Methodology', 'Team Management', 'Dimensioning', 'Data Analysis', 'Customer Service', 'Management', 'Customer Support']",Man,No,5,"['Law Bachelor', 'Degree In Law', 'Higher Degree In Administration And Finance', 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies']",['Consultant'],12,"['Punctuality', 'Organization', 'Accounting', 'English', 'Consulting']",Man,No,2,1,ManNo,[],0,['Law Bachelor'],1,1,1
20,0.2930997147599873,0.4789441964281061,0.4691832276386062,0.6406130060214281,-0.35138802111624295,-0.24531460894605517,-1.2194193924389878,0.03228734976627203,346,1087,"[{'institution': 'Philipps University Of Marburg', 'start_date': 'January 2022', 'end_date': 'October 2023', 'degree': 'Master in Business Management'}, {'institution': 'Facex University Center', 'start_date': 'January 2014', 'end_date': 'December 2018', 'degree': 'Law Bachelor'}]","[{'institution': 'Habitat Litoral SL', 'start_date': 'March 2004', 'end_date': 'May 2011', 'role': 'Technical Administrative Assistant', 'duration': '7 years, 2 months', 'duration_months': 86}]","['Planning', 'Problem Solving']",Woman,No,5,"['Law Bachelor', 'Degree In Law', 'Higher Degree In Administration And Finance', 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies']",['Consultant'],12,"['Punctuality', 'Organization', 'Accounting', 'English', 'Consulting']",Man,No,37,0,WomanNo,[],0,"['Master in Business Management', 'Law Bachelor']",0,1,3
21,1.1538805303557869,0.4634973988555428,0.4514821086788589,-1.0278398271008296,-0.35138802111624295,-0.24531460894605517,0.5139355550966037,-2.6712033827814468,426,1196,"[{'institution': 'Philipps University Of Marburg', 'start_date': 'January 2022', 'end_date': 'October 2023', 'degree': 'Master in Business Management'}, {'institution': 'Facex University Center', 'start_date': 'January 2014', 'end_date': 'December 2018', 'degree': 'Law Bachelor'}]","[{'institution': 'Atlantica Seguros Dominican Republic', 'start_date': 'January 2017', 'end_date': 'December 2022', 'role': 'Service Agent', 'duration': '5 years, 11 months', 'duration_months': 71}]","['Teamwork', 'Time Management', 'English', 'Resilience', 'Instrumentation', 'Petty Cash', 'Industrial Engineering', 'Accounting', 'Logistics Management', 'Management', 'Problem Solving', 'Lean Manufacturing', 'Sales', 'Automation', 'Filing', 'Installation', 'Construction', 'Planning', 'Conflict Resolution', 'Customer Relationship Management', 'Proactivity', 'Leadership Analysis', 'Microsoft Office', 'German', 'Leadership', 'Team Leadership', 'Tenacity']",Man,No,5,"['Law Bachelor', 'Degree In Law', 'Higher Degree In Administration And Finance', 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies']",['Consultant'],12,"['Punctuality', 'Organization', 'Accounting', 'English', 'Consulting']",Man,No,67,0,ManNo,[],0,"['Master in Business Management', 'Law Bachelor']",1,1,1
22,0.24314797122173115,0.4784102884019248,0.48567931015541704,0.7293704981315743,-0.35138802111624295,-0.24531460894605517,-0.35274191867119203,0.12023043373562739,476,1268,"[{'institution': 'Eae Business School', 'start_date': 'January 2023', 'end_date': 'December 2023', 'degree': 'Master En Supply Chain Management  Logistics'}, {'institution': 'Complutense University of Madrid', 'start_date': 'January 2014', 'end_date': 'December 2018', 'degree': 'Law Bachelor'}]","[{'institution': 'Telepizza Smiguel Servet 33', 'start_date': 'December 2008', 'end_date': 'January 2018', 'role': 'Store Assistant', 'duration': '9 years, 1 months', 'duration_months': 109}]","['Customer Experience', 'English', 'Planning', 'Customer Service', 'Management']",Man,Yes,5,"['Law Bachelor', 'Degree In Law', 'Higher Degree In Administration And Finance', 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies']",['Consultant'],12,"['Punctuality', 'Organization', 'Accounting', 'English', 'Consulting']",Man,No,24,0,ManYes,[],0,"['Master En Supply Chain Management  Logistics', 'Law Bachelor']",1,0,2
23,0.216114342377081,0.4873704392852417,0.4650543265269575,0.741007737228724,-0.35138802111624295,-0.24531460894605517,-0.35274191867119203,0.35008951399278626,489,1311,"[{'institution': 'University Carlos Iii Of Madrid', 'start_date': 'September 2023', 'end_date': 'Current', 'degree': 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies'}, {'institution': 'King Juan Carlos University', 'start_date': 'January 2019', 'end_date': 'December 2021', 'degree': 'Degree In Electronic Engineering Industrial And Automatic Unfinished'}]","[{'institution': 'Boostturku', 'start_date': 'December 2021', 'end_date': 'February 2023', 'role': 'Legal And Public Relations Officer', 'duration': '1 year, 2 months', 'duration_months': 14}]","['C', 'Microsoft Office', 'English', 'Public Speaking', 'Spanish', 'Incident Management', 'C++', 'French']",Woman,Yes,5,"['Law Bachelor', 'Degree In Law', 'Higher Degree In Administration And Finance', 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies']",['Consultant'],12,"['Punctuality', 'Organization', 'Accounting', 'English', 'Consulting']",Man,No,12,0,WomanYes,[],0,"['Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies', 'Degree In Electronic Engineering Industrial And Automatic Unfinished']",0,0,4
24,0.21156468201115103,0.478294349833146,0.4958598265008046,0.7935335281515643,-0.35138802111624295,-0.24531460894605517,-1.2194193924389878,0.23939700760166585,490,1334,"[{'institution': 'King Juan Carlos University', 'start_date': 'September 2023', 'end_date': 'Current', 'degree': 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies'}, {'institution': 'Autonomous University Of Barcelona', 'start_date': 'January 2018', 'end_date': 'December 2022', 'degree': 'Bachelors Degree In Translation And Interpreting'}]","[{'institution': 'Grupiref', 'start_date': 'October 2021', 'end_date': 'January 2022', 'role': 'Translator', 'duration': '3 months', 'duration_months': 3}]",['Management'],Man,No,5,"['Law Bachelor', 'Degree In Law', 'Higher Degree In Administration And Finance', 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies']",['Consultant'],12,"['Punctuality', 'Organization', 'Accounting', 'English', 'Consulting']",Man,No,17,0,ManNo,[],0,"['Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies', 'Bachelors Degree In Translation And Interpreting']",1,1,1
