,id_j,id_c,prediction,gender_c_agg_perceived_foreign_c,gender_c,agg_perceived_foreign_c,fitness_experience_fair,fitness_education_fair,fitness_skills_fair,score_fair,rank
87,1,471,0.41961236034714344,ManNo,Man,No,0.5185896574899445,0.579194151133166,0.5123346531817726,0.40084957910924135,88
88,1,466,0.41961236034714344,ManNo,Man,No,0.5185896574899445,0.579194151133166,0.5123346531817726,0.40084957910924135,89
89,1,392,0.41961236034714344,ManNo,Man,No,0.526138365671678,0.5276106098983214,0.4730994738514251,0.6552549504276423,90
90,1,455,0.41961236034714344,ManYes,Man,Yes,0.5177182631827093,0.5792177531500213,0.5131373337961963,0.40143312052036006,91
91,1,401,0.41961236034714344,ManNo,Man,No,0.525249148572009,0.5531952316385325,0.4765417048522451,0.49056577897805914,92
92,1,442,0.41961236034714344,WomanNo,Woman,No,0.5104402020898995,0.6044446673225806,0.5536281867981256,0.2988123079525052,93
93,1,440,0.41961236034714344,ManNo,Man,No,0.525249148572009,0.5531952316385325,0.4765417048522451,0.49056577897805914,94
94,1,408,0.41961236034714344,WomanNo,Woman,No,0.5104402020898995,0.6044446673225806,0.5536281867981256,0.2988123079525052,95
95,1,437,0.41961236034714344,WomanNo,Woman,No,0.5176724599820505,0.5783924703721194,0.514040440533861,0.39984523003425615,96
96,1,436,0.41961236034714344,ManNo,Man,No,0.5113685120646736,0.6054104944634648,0.5537761501992345,0.2942399154732168,97
97,1,436,0.41961236034714344,ManNo,Man,No,0.5113685120646736,0.6054104944634648,0.5537761501992345,0.2942399154732168,98
98,1,415,0.41961236034714344,ManNo,Man,No,0.5113685120646736,0.6054104944634648,0.5537761501992345,0.2942399154732168,99
99,1,575,0.41961236034714344,ManNo,Man,No,0.515883689863352,0.5714192626047492,0.5199672488727952,0.48029585122130214,100
100,1,415,0.41961236034714344,ManNo,Man,No,0.5251965263685644,0.5353452919591083,0.4715362408721717,0.6101525556397505,101
101,1,483,0.41961236034714344,ManNo,Man,No,0.5206254961439002,0.5673053147117189,0.4987331748848602,0.45376277550312744,102
102,1,486,0.41961236034714344,WomanNo,Woman,No,0.5104402020898995,0.6044446673225806,0.5536281867981256,0.2988123079525052,103
103,1,568,0.41961236034714344,WomanNo,Woman,No,0.5314383494753869,0.5047743076580848,0.43962353975369506,0.6835811116684809,104
104,1,494,0.41961236034714344,WomanNo,Woman,No,0.5176724599820505,0.5783924703721194,0.514040440533861,0.39984523003425615,105
105,1,495,0.41961236034714344,WomanNo,Woman,No,0.5176724599820505,0.5783924703721194,0.514040440533861,0.39984523003425615,106
106,1,502,0.41961236034714344,WomanNo,Woman,No,0.5104402020898995,0.6044446673225806,0.5536281867981256,0.2988123079525052,107
107,1,386,0.41961236034714344,ManNo,Man,No,0.5132695450626269,0.5834369462919092,0.5343256202348604,0.4254682311148915,108
108,1,573,0.41961236034714344,ManNo,Man,No,0.5312803630880061,0.5109068113631556,0.43998491948723556,0.6768445765908607,109
109,1,510,0.41961236034714344,ManNo,Man,No,0.5216807299286298,0.5518713378320199,0.48913317593520206,0.5440565977544746,110
110,1,569,0.41961236034714344,WomanNo,Woman,No,0.5048171217124676,0.6106577174837712,0.5799946580814807,0.29564295356189013,111
111,1,359,0.41961236034714344,ManNo,Man,No,0.510238663714226,0.5903251897314894,0.563341998766234,0.39268756467352467,112
112,1,524,0.41961236034714344,WomanNo,Woman,No,0.5104402020898995,0.6044446673225806,0.5536281867981256,0.2988123079525052,113
113,1,569,0.41961236034714344,WomanNo,Woman,No,0.5089500501717362,0.5910984863060184,0.5559752474021605,0.3881351094288923,114
114,1,529,0.41961236034714344,ManNo,Man,No,0.519255896322633,0.5637123494098218,0.5023647905736551,0.4938216648506382,115
115,1,530,0.41961236034714344,ManNo,Man,No,0.528169505156006,0.5194288293507492,0.4651494596512304,0.6843286903308369,116
116,1,539,0.41961236034714344,ManNo,Man,No,0.5306259254129749,0.5141399257906831,0.44311388009530994,0.6651798828240817,117
117,1,539,0.41961236034714344,ManNo,Man,No,0.5185896574899445,0.579194151133166,0.5123346531817726,0.40084957910924135,118
118,1,2192,0.12671111481818514,ManNo,Man,No,0.5041078526389036,0.6295137774417865,0.5976322605634626,0.17707839382357554,119
119,1,2191,0.12671111481818514,WomanNo,Woman,No,0.49366144284234786,0.6658599498429557,0.6685422938414921,-0.020329236670390247,120
120,1,2096,0.12671111481818514,WomanNo,Woman,No,0.49366144284234786,0.6658599498429557,0.6685422938414921,-0.020329236670390247,121
121,1,392,0.12671111481818514,ManNo,Man,No,0.5041078526389036,0.6295137774417865,0.5976322605634626,0.17707839382357554,122
122,1,364,0.12671111481818514,WomanNo,Woman,No,0.5033197749934365,0.6286770666673126,0.5951967237804222,0.1888852626256867,123
123,1,2111,0.12671111481818514,WomanNo,Woman,No,0.5022608353284239,0.6213865611362088,0.6030775872372961,0.2391975039597575,124
124,1,418,0.12671111481818514,ManNo,Man,No,0.49434218744876574,0.6658382795586761,0.67406955753542,-0.04331050914604208,125
125,1,452,0.12671111481818514,WomanNo,Woman,No,0.49366144284234786,0.6658599498429557,0.6685422938414921,-0.020329236670390247,126
126,1,464,0.12671111481818514,WomanYes,Woman,Yes,0.5046176018863856,0.6261525061114228,0.5922662478803637,0.19526222722224323,127
127,1,503,0.12671111481818514,ManNo,Man,No,0.5041078526389036,0.6295137774417865,0.5976322605634626,0.17707839382357554,128
128,1,569,0.12671111481818514,WomanNo,Woman,No,0.5008773918619355,0.630540785300542,0.6067448231570061,0.19079534916942062,129
129,1,446,0.12671111481818514,ManNo,Man,No,0.5041078526389036,0.6295137774417865,0.5976322605634626,0.17707839382357554,130
130,1,676,0.12671111481818514,WomanNo,Woman,No,0.5035354171038693,0.6153218467904944,0.5952837668983915,0.2693728154859086,131
131,1,507,0.12671111481818514,WomanNo,Woman,No,0.49366144284234786,0.6658599498429557,0.6685422938414921,-0.020329236670390247,132
132,1,478,0.12671111481818514,WomanNo,Woman,No,0.49366144284234786,0.6658599498429557,0.6685422938414921,-0.020329236670390247,133
133,1,491,0.12671111481818514,ManNo,Man,No,0.5041078526389036,0.6295137774417865,0.5976322605634626,0.17707839382357554,134
134,1,422,-0.3923751940151288,ManNo,Man,No,0.4934443274410105,0.6919466152974802,0.7224527343814798,-0.3419806097125838,135
135,1,352,-0.9966763916379024,ManYes,Man,Yes,0.4942063467899079,0.8444383703066276,0.8144099933478712,-1.0750538424052265,136
136,1,511,-0.9966763916379024,WomanNo,Woman,No,0.48743798028859925,0.7906580130632572,0.8540056538315016,-1.0623708790934099,137
137,1,345,-0.9966763916379024,ManNo,Man,No,0.49262985764104666,0.8001143585434606,0.8303542591215118,-1.0436511808656375,138
138,1,421,-0.9966763916379024,ManYes,Man,Yes,0.4915892900722293,0.8082675729340593,0.8310428281912652,-1.048494797283448,139
139,1,1990,-0.9966763916379024,ManNo,Man,No,0.4960141427052949,0.8251227330705369,0.8028851015275184,-1.0009400832714477,140
140,1,2153,-0.9966763916379024,ManNo,Man,No,0.4950768486122866,0.8409552999056976,0.8149206875874867,-1.080053469017611,141
141,1,314,-0.9966763916379024,ManNo,Man,No,0.4971851837181383,0.8690984003206615,0.798519515484668,-1.0870529913685198,142
142,1,342,-1.2045503721216175,WomanYes,Woman,Yes,0.4831310041799718,0.8109583997972589,0.8933615644411897,-1.2159221539797267,143
143,1,334,-1.2045503721216175,WomanNo,Woman,No,0.4895552560056511,0.8507053527299352,0.8509479558993279,-1.2030797063103376,144
144,1,334,-1.2045503721216175,WomanNo,Woman,No,0.48927513252003535,0.8592567413939138,0.8546481032053455,-1.2369198238897652,145
145,1,313,-1.2045503721216175,ManNo,Man,No,0.4906416484857274,0.8422632084389148,0.8565179912926534,-1.2388781847950834,146
146,1,2046,-1.2045503721216175,WomanNo,Woman,No,0.4865385009836723,0.8109331918805898,0.8703976842908887,-1.1754115221753587,147
147,1,346,-1.38211456252445,ManYes,Man,Yes,0.48244016905212894,0.7925173664184088,0.9137147284808519,-1.3279449719047847,148
148,1,346,-1.38211456252445,ManYes,Man,Yes,0.4825068442915077,0.8049642955281336,0.9149943789497115,-1.3583509090537407,149
149,1,346,-1.38211456252445,ManYes,Man,Yes,0.48247847834601487,0.801033789558182,0.914707494822766,-1.349265448754552,150
150,1,386,-1.38211456252445,ManNo,Man,No,0.483295747764123,0.8086779117190069,0.9177864431745626,-1.4016076871381062,151
151,1,395,-1.38211456252445,WomanNo,Woman,No,0.47950529403769404,0.8001913618295047,0.931595495642305,-1.3521622768030856,152
152,1,342,-1.38211456252445,WomanYes,Woman,Yes,0.4829694646303631,0.8394106002463911,0.9026455760727302,-1.3229804623130292,153
153,1,335,-1.38211456252445,ManNo,Man,No,0.4795107711623098,0.7162997992391504,0.9332848918039985,-1.2758393815199194,154
154,1,422,-1.38211456252445,ManNo,Man,No,0.48315998376577435,0.7955422695528233,0.9179785892502723,-1.3785544957027995,155
155,1,431,-1.38211456252445,ManNo,Man,No,0.48308509837405517,0.762590935999402,0.9143432518106797,-1.303300347093547,156
156,1,1943,-1.38211456252445,ManNo,Man,No,0.47884722798786855,0.7871830494642094,0.9551695968844275,-1.4388739710805287,157
157,1,333,-1.38211456252445,WomanNo,Woman,No,0.4824758429480717,0.8151331340353218,0.9085511264934706,-1.3216562142028947,158
158,1,333,-1.38211456252445,WomanNo,Woman,No,0.4824758429480717,0.8151331340353218,0.9085511264934706,-1.3216562142028947,159
159,1,329,-1.38211456252445,WomanNo,Woman,No,0.48248511506412506,0.817535268774586,0.9089272052244268,-1.3285863799267537,160
160,1,318,-1.38211456252445,WomanNo,Woman,No,0.47950529403769404,0.8001913618295047,0.931595495642305,-1.3521622768030856,161
161,1,426,-1.38211456252445,ManNo,Man,No,0.4830745520255109,0.7825305510676751,0.9174261571672434,-1.35273656283777,162
162,2,686,0.41961236034714344,WomanNo,Woman,No,0.20178924192718953,0.5940208641176089,-0.26941446425378623,0.4043773726060922,1
163,2,1279,0.41961236034714344,WomanNo,Woman,No,1.307346576059668,0.7948995619622993,1.6634720245924381,0.3786124016036792,2
164,2,1605,0.41961236034714344,WomanNo,Woman,No,-0.0281515843573778,0.4996804866372676,-0.6889395559797894,0.43271693863041777,3
165,2,1604,0.41961236034714344,WomanYes,Woman,Yes,0.03571808473492841,0.5140417045027535,-0.5773627492074349,0.4185756349054834,4
166,2,1602,0.41961236034714344,WomanNo,Woman,No,1.2293131582970904,0.7960642496117474,1.4216691887836357,0.3227128733591354,5
167,2,1600,0.41961236034714344,ManNo,Man,No,0.5518622027838256,0.671392425017265,0.2028485333653503,0.28170259315982576,6
168,2,1599,0.41961236034714344,WomanNo,Woman,No,-0.005126474886504859,0.5248537377155086,-0.6689697308247174,0.40141322616590885,7
169,2,1598,0.41961236034714344,ManNo,Man,No,-0.019865348589143614,0.5228596761455896,-0.7654077558065915,0.3631460042061777,8
170,2,1595,0.41961236034714344,WomanNo,Woman,No,-0.22646299652055418,0.4218584073923814,-1.0733339161858813,0.429946264488519,9
171,2,1594,0.41961236034714344,ManNo,Man,No,-0.30813039921500246,0.38414282669244576,-1.2732975725440385,0.4145116018543481,10
172,2,1592,0.41961236034714344,WomanNo,Woman,No,0.44644674297536324,0.6629543973289875,0.1298103583511218,0.3520941193986602,11
173,2,1589,0.41961236034714344,ManNo,Man,No,-0.29685870910389345,0.39305592550482293,-1.2577639667717087,0.4055650721281444,12
174,2,1587,0.41961236034714344,ManNo,Man,No,0.9372294391525828,0.7162499882526383,1.0941568760621596,0.38923717796642104,13
175,2,1586,0.41961236034714344,WomanNo,Woman,No,-0.21141376290721797,0.4342436977782391,-1.054775973917631,0.41532589102051504,14
176,2,1580,0.41961236034714344,WomanNo,Woman,No,0.618593570593009,0.7007339960417313,0.516658068052523,0.39764349909435537,15
177,2,1579,0.41961236034714344,WomanNo,Woman,No,1.2293131582970904,0.7960642496117474,1.4216691887836357,0.3227128733591354,16
178,2,1578,0.41961236034714344,WomanYes,Woman,Yes,0.4013394626481887,0.6336781432167264,0.1397962467794357,0.4307959027031109,17
179,2,1571,0.41961236034714344,WomanNo,Woman,No,-0.21141376290721797,0.4342436977782391,-1.054775973917631,0.41532589102051504,18
180,2,1567,0.41961236034714344,WomanNo,Woman,No,0.20289019778112727,0.5950537057070258,-0.2689899134160165,0.40264411123246185,19
181,2,1564,0.41961236034714344,WomanNo,Woman,No,0.453319750473572,0.6611499674069753,0.12878828044607335,0.3429923064724167,20
182,2,1563,0.41961236034714344,ManNo,Man,No,-0.30017187641548215,0.39060629366862526,-1.2623184127698461,0.40809976558131283,21
183,2,1560,0.41961236034714344,WomanNo,Woman,No,-0.013815484774993942,0.5181335833344461,-0.6773841680347876,0.4108584797468202,22
184,2,1551,0.41961236034714344,WomanNo,Woman,No,0.20335188768656212,0.5954682118931532,-0.26880173668291496,0.4019356858118433,23
185,2,1548,0.41961236034714344,WomanNo,Woman,No,0.2684373662139971,0.6101798012493499,-0.2223016191624494,0.3407974628974263,24
186,2,1547,0.41961236034714344,ManNo,Man,No,0.24859652867628404,0.6113611075532324,-0.27562192576467903,0.344839362462279,25
187,2,1607,0.41961236034714344,WomanNo,Woman,No,1.085299151574545,0.7562661037353583,1.545276616420924,0.5116795375885006,26
188,2,1608,0.41961236034714344,WomanNo,Woman,No,-0.22870770886065372,0.41951054943341803,-1.0760417201279013,0.4324987443889348,27
189,2,1609,0.41961236034714344,WomanNo,Woman,No,1.1397257663324356,0.7874937392592068,1.2131542218970284,0.3027197534632858,28
190,2,1639,0.41961236034714344,WomanNo,Woman,No,1.1393214310076598,0.7863990934148329,1.2217393798373686,0.3088134031500835,29
191,2,1665,0.41961236034714344,ManNo,Man,No,-0.04494475352309918,0.5056109471676437,-0.7942116701478535,0.3840034122359166,30
192,2,1662,0.41961236034714344,WomanNo,Woman,No,-0.014246980049036765,0.5177420770376309,-0.6777853334870175,0.41137513306216816,31
193,2,1660,0.41961236034714344,ManNo,Man,No,-0.040405486153217034,0.5094945857566607,-0.7890908121326905,0.37973552064675065,32
194,2,1658,0.41961236034714344,WomanNo,Woman,No,-0.018552398420695747,0.5134387158472443,-0.681666713061371,0.4168644660907385,33
195,2,1653,0.41961236034714344,WomanNo,Woman,No,1.2293131582970904,0.7960642496117474,1.4216691887836357,0.3227128733591354,34
196,2,1651,0.41961236034714344,WomanNo,Woman,No,1.0881305852892869,0.7542749027512159,1.5703278575378605,0.5299453484102097,35
197,2,1649,0.41961236034714344,ManNo,Man,No,-0.03238472701259766,0.5154308175234007,-0.779922550437703,0.3728020846385184,36
198,2,1645,0.41961236034714344,WomanYes,Woman,Yes,-0.07258983571323477,0.46186798647075206,-0.8356173638735919,0.3712634182511364,37
199,2,1642,0.41961236034714344,WomanNo,Woman,No,-0.02016809731203816,0.5116041985165597,-0.6830540886845187,0.41911143290486574,38
200,2,1641,0.41961236034714344,WomanNo,Woman,No,0.20178924192718953,0.5940208641176089,-0.26941446425378623,0.4043773726060922,39
201,2,1637,0.41961236034714344,ManYes,Man,Yes,0.4279349432012516,0.6243105652951412,0.18940274651402217,0.44579991230170113,40
202,2,1616,0.41961236034714344,WomanNo,Woman,No,-0.009323712168446933,0.5218589258395374,-0.6731053645299125,0.40577044461099326,41
203,2,1635,0.41961236034714344,ManNo,Man,No,0.24859652867628404,0.6113611075532324,-0.27562192576467903,0.344839362462279,42
204,2,1633,0.41961236034714344,WomanNo,Woman,No,1.229714784411173,0.7934960129238513,1.4529253497532122,0.34267488802951324,43
205,2,1632,0.41961236034714344,ManYes,Man,Yes,0.4407247233055115,0.6637273366809864,0.16051160297367245,0.3866311542342112,44
206,2,1630,0.41961236034714344,WomanNo,Woman,No,0.4180883217254025,0.6560238898023704,0.13855696785826913,0.39953967922118483,45
207,2,1629,0.41961236034714344,WomanNo,Woman,No,-0.11012791244720009,0.4631257191894107,-0.9257737300875896,0.3538375817809096,46
208,2,1628,0.41961236034714344,ManNo,Man,No,-0.3067798186114361,0.3853025464994279,-1.271430525502366,0.41338796982519577,47
209,2,1627,0.41961236034714344,WomanNo,Woman,No,0.20215235427443054,0.5943686729836155,-0.2692783567652982,0.40379861285971186,48
210,2,1624,0.41961236034714344,WomanNo,Woman,No,-0.22777180117580817,0.4205105107106789,-1.074915588472257,0.43141852723340157,49
211,2,1621,0.41961236034714344,ManNo,Man,No,-0.019865348589143614,0.5228596761455896,-0.7654077558065915,0.3631460042061777,50
212,2,1617,0.41961236034714344,WomanNo,Woman,No,0.19419194812256885,0.5845001297964915,-0.27099295488956116,0.418755469080934,51
